Age,Ratings,MultipleDeliveries,RoadTrafficDensity,TimeTaken,Distance
30,4.2,3,Jam ,44,10.906379374545203
30,4.7,1,Jam ,30,16.853618729835706
30,4.7,1,Jam ,26,17.074116110125047
33,4.4,1,Jam ,38,14.021957090422884
23,4.7,1,Medium ,27,16.903235903481733
39,4.6,1,Low ,17,13.972036026292724
20,4.8,1,Jam ,21,9.313979921936829
23,4.8,1,Medium ,28,10.86735290911104
24,4.7,1,Jam ,19,14.023232082720508
22,4.9,1,Medium ,42,19.62733175345332
30,4.1,2,Medium ,48,20.206316416237257
36,4.2,1,Medium ,34,19.688407408835204
28,4.8,1,Jam ,28,16.384574278591867
25,4.7,1,Jam ,38,12.256574293345484
21,4.5,1,Low ,24,16.903142341358105
31,4.1,1,Jam ,51,20.85342649194496
29,4.8,1,Low ,27,10.865065738647278
30,4.5,1,Low ,21,19.61873934890992
26,4.1,1,Jam ,33,4.469352052796287
28,4.1,1,Jam ,32,20.17670902441128
33,4.4,2,Jam ,41,12.294124530664227
26,4.2,1,Jam ,31,10.880935113130478
29,4.8,1,Low ,16,19.61916749341396
24,4.7,1,Medium ,29,7.648179253807939
37,4.7,1,Jam ,30,8.93858865314574
30,4.5,1,Low ,27,12.4349131324917
26,4.6,1,Low ,16,13.583086214829478
22,4.6,1,Jam ,30,7.683744769359007
39,4.6,1,Low ,23,8.988071539951472
24,4.6,1,Low ,11,10.881197530967802
38,4.9,1,Low ,29,20.17751999271713
31,4.6,1,Low ,22,7.762092914308061
24,4.7,1,Jam ,38,12.420724093676624
36,4.8,1,Jam ,49,10.8810778491577
24,4.9,1,Jam ,27,4.537989685393501
27,4.6,1,Jam ,29,16.903293213319177
24,4.6,1,Jam ,27,11.923472540363216
33,4.7,1,Jam ,25,10.757014337820364
32,4.3,1,Jam ,32,4.674174529801857
32,4.9,1,Jam ,29,19.363382893900948
35,4.0,1,Low ,30,4.544208221626008
26,4.6,1,Low ,24,10.427235658128271
25,4.8,1,Low ,18,9.348134176725155
22,4.6,1,Jam ,36,17.166080388530325
21,4.8,1,Medium ,25,9.07542357374812
34,4.8,1,Low ,15,16.38580226679637
39,4.9,1,Jam ,38,9.191516815400874
30,5.0,2,Medium ,42,20.856833724852457
21,4.5,1,Low ,24,19.975286862269925
31,5.0,1,Low ,19,8.790235465504963
27,4.9,1,Jam ,30,12.418409000132677
35,4.7,1,Jam ,26,9.264280986609434
32,4.5,1,Low ,18,4.656983637408838
37,4.8,1,Jam ,36,9.268782493322668
23,4.7,1,Low ,23,10.641925519411144
26,4.9,1,Jam ,42,13.681416111957008
27,4.7,1,Medium ,16,10.721987300565631
24,4.7,1,Jam ,17,16.83090555193195
37,4.6,1,Low ,22,12.09917098794234
31,5.0,1,Low ,17,4.610027010743977
39,4.0,1,Jam ,39,14.022096082829464
27,4.6,1,Low ,16,20.8518629084594
22,4.3,1,Jam ,43,13.830282747919052
33,4.0,1,Jam ,45,4.596738270098565
23,4.6,1,Jam ,25,13.409281444783062
22,4.7,1,Jam ,18,7.772241950893024
29,4.6,1,Jam ,43,20.178893713604992
31,4.9,1,Low ,25,19.89051422309148
22,4.9,1,Medium ,22,9.22055060752687
22,4.5,1,Low ,23,20.17984922048671
25,4.7,1,Jam ,22,4.579040249290734
35,4.7,1,Low ,20,16.411946865173366
33,5.0,1,Jam ,26,10.906039889046763
32,4.9,1,Medium ,32,10.711191521710754
30,4.8,1,Low ,25,9.055848504559853
32,4.7,1,Jam ,29,10.60258932595116
20,4.8,1,Jam ,31,10.641157729550386
21,4.5,1,Jam ,25,19.36253000094568
24,4.6,1,Low ,21,12.10651131984472
33,4.8,1,Jam ,26,7.719454846864715
35,4.7,1,Jam ,28,13.785027203044056
37,4.4,1,Low ,41,20.18117214083254
34,4.6,1,Low ,29,12.255817809391557
29,4.8,1,Jam ,15,10.427321890743634
33,4.3,1,Medium ,31,19.76238848104471
20,4.0,1,Jam ,42,19.35930769560607
22,4.2,1,Low ,26,4.656902197842733
33,4.2,1,Jam ,34,8.937863682463384
36,4.8,1,Jam ,29,4.674333015920286
37,4.1,2,Jam ,45,16.38435115651939
38,4.3,1,Jam ,31,19.65882871764151
29,4.9,1,Jam ,17,17.07503549047646
23,4.7,1,Low ,22,13.612594236885029
31,4.8,1,Medium ,26,10.587929946708211
26,4.7,1,Low ,17,16.852572769174134
24,4.8,1,Low ,20,13.582511011384469
39,4.7,1,Jam ,27,13.77114025331037
30,4.4,1,Medium ,33,13.682044526239006
21,4.7,1,Jam ,42,19.915298664415023
20,4.7,1,Jam ,39,10.86735290911104
34,4.6,1,Jam ,31,7.546670729616689
24,4.6,1,Low ,10,4.537647566030556
28,4.8,1,Low ,20,7.684129284239546
39,4.2,1,Jam ,38,16.90061622580434
27,4.6,1,Jam ,31,12.419794286647504
39,4.3,1,Low ,37,13.97320715599865
37,4.7,1,Low ,19,19.760278801463404
26,4.4,1,Jam ,44,10.587588203134914
28,4.6,1,Jam ,25,14.022182613897224
34,4.6,1,Low ,18,10.5941596602326
28,4.7,1,Jam ,37,19.760278801463404
26,4.6,1,Jam ,34,20.83122979933568
23,4.8,1,Jam ,18,4.469162258311502
27,4.6,2,Jam ,37,11.91670500540994
20,4.9,1,Low ,25,16.659917302430525
27,4.7,1,Jam ,44,13.76219700267536
29,4.6,1,Jam ,16,20.180811280849376
34,4.8,1,Low ,27,13.681492023188063
23,4.8,1,Medium ,21,13.78894711727314
36,4.8,1,Medium ,49,16.60036112798735
28,4.9,1,Medium ,20,12.108706523088292
30,4.4,1,Jam ,32,7.803044763105047
30,4.7,1,Jam ,28,9.31399060773866
37,4.9,1,Jam ,45,13.89593366311103
21,4.5,1,Jam ,29,9.220499641186247
21,4.7,1,Jam ,22,9.315441635056878
30,4.633987384377571,1,Jam ,32,7.448627554372568
22,4.6,1,Jam ,11,4.657127680377982
25,4.6,1,Jam ,27,17.076596635655257
38,4.9,1,Jam ,26,4.469157679517792
23,4.3,1,Jam ,37,20.18206889801736
28,4.6,1,Jam ,29,19.76170646743437
21,4.8,1,Low ,24,12.418981672202476
31,4.4,1,Jam ,34,7.490153546290349
22,4.8,1,Medium ,27,12.254988310819368
28,4.1,2,Jam ,40,19.09071006257835
39,4.8,1,Jam ,36,10.865464603565286
37,4.2,2,Jam ,44,16.385085235033923
32,4.0,2,Jam ,33,7.648947508016062
38,4.4,1,Low ,28,7.601681384643605
33,4.7,1,Low ,24,7.573225613735982
35,4.4,1,Medium ,31,13.989147573014456
38,4.9,1,Jam ,29,8.98805660309927
29,4.6,1,Low ,19,13.97012299827187
30,4.8,1,Jam ,26,9.121049806427616
34,4.8,1,Low ,24,9.315028810932212
39,4.7,1,Jam ,29,13.611544388081091
34,4.0,1,Low ,34,7.651068543522591
31,4.8,1,Low ,26,7.76259626452507
22,4.6,2,Jam ,49,19.91627489997452
37,4.9,1,Jam ,33,9.121089774904126
35,4.3,1,Medium ,37,10.724672086753696
27,4.8,1,Jam ,22,4.657579589907426
29,5.0,1,Jam ,36,11.916575579747798
33,4.0,1,Jam ,31,4.406510550016787
25,4.1,1,Jam ,36,13.76219700267536
26,4.5,1,Medium ,26,20.2866872113656
39,4.3,1,Medium ,33,13.58346027224392
22,4.8,1,Jam ,27,20.252967850092983
24,4.8,1,Low ,24,12.23632280941481
24,4.8,1,Medium ,22,9.220397882627973
25,4.3,1,Low ,28,7.567742898402973
33,4.4,1,Medium ,32,19.61473535579172
32,4.6,1,Low ,24,10.80856876482308
28,4.8,1,Jam ,14,7.76259626452507
35,4.4,1,Medium ,44,19.68855300533684
23,4.6,1,Jam ,12,7.601681384643605
25,4.1,1,Jam ,33,19.363382893900948
34,4.7,1,Low ,28,19.61473535579172
26,4.7,1,Medium ,28,12.292722741225642
25,5.0,1,Jam ,46,16.824549100320183
28,4.1,1,Low ,19,8.93752787333166
33,4.6,1,Jam ,36,12.2918419451355
22,4.6,1,Low ,20,12.2569277457748
25,5.0,2,Jam ,35,4.469162258311502
23,4.6,1,Jam ,33,19.97420040272375
28,4.5,1,Low ,23,13.611283046084438
30,4.2,1,Jam ,43,19.761050003463488
34,4.9,3,Jam ,49,10.806640240479023
20,5.0,1,Low ,19,13.989916877063138
21,4.5,1,Low ,13,7.601681384643605
34,4.9,1,Jam ,28,13.98953215720486
36,4.9,1,Low ,29,19.65875217169947
22,4.7,1,Jam ,26,7.660951720096165
25,4.6,1,Jam ,37,10.707286388225883
34,4.8,1,Low ,21,16.647364725861614
34,4.8,2,Jam ,45,13.735754037186627
20,4.2,1,Low ,16,8.811936584755102
33,4.4,2,Jam ,48,19.83944816380232
38,4.5,2,Jam ,54,12.257490517329892
30,4.633987384377571,1,Jam ,36,13.97012299827187
30,4.8,1,Low ,28,4.656983637408838
39,4.8,1,Medium ,30,4.6634115247629815
33,4.8,3,Jam ,44,10.641490945918338
39,4.8,2,Jam ,49,10.868693504507068
36,4.7,1,Medium ,38,20.18272811485516
27,5.0,1,Jam ,26,12.257490517329892
35,4.3,1,Jam ,46,12.4168716912173
32,4.8,1,Jam ,36,13.481325793554904
36,4.1,2,Medium ,38,20.20634489511086
32,4.6,1,Jam ,48,12.419709768972952
31,4.9,1,Medium ,44,16.641014928009927
32,4.4,2,Jam ,42,11.917128700178935
36,4.6,1,Low ,25,7.6836083970726365
25,5.0,1,Jam ,20,10.641157729550386
27,4.9,1,Jam ,23,7.647047869600755
34,4.8,2,Jam ,45,13.89593366311103
26,4.3,1,Jam ,33,12.11690566991353
30,4.6,1,Low ,17,9.074573554031684
32,5.0,2,Jam ,39,7.683765443309507
31,4.3,2,Jam ,48,20.20724042546301
38,4.9,1,Jam ,39,11.936215305465932
34,4.8,1,Low ,27,7.660205777377653
26,4.6,1,Low ,15,9.220368460076752
32,4.7,1,Jam ,32,7.546680469425845
37,4.6,1,Jam ,29,9.348356418945173
28,4.2,2,Jam ,36,16.60036112798735
24,4.6,1,Medium ,22,13.392793466447936
22,5.0,1,Medium ,27,9.271888389190597
32,4.9,2,Low ,37,12.09937442276162
22,4.9,1,Low ,18,20.20658151054029
38,5.0,1,Medium ,28,10.865065738647278
29,4.2,1,Jam ,37,10.725042643684006
35,4.8,1,Jam ,26,9.348493189920983
23,4.8,1,Jam ,23,9.314907489130784
20,4.7,1,Jam ,22,7.683765443309507
23,4.7,1,Jam ,42,12.11704436873944
20,5.0,1,Jam ,40,12.349986855466238
39,4.2,1,Low ,42,11.91670500540994
21,4.9,1,Medium ,20,9.326872528866826
23,5.0,1,Jam ,23,8.929086888669556
38,4.3,1,Jam ,49,10.565262855256629
31,4.2,1,Jam ,41,20.851771383008938
27,4.6,2,Jam ,48,13.631228534634364
23,4.6,1,Low ,19,7.660348488994992
27,4.5,1,Medium ,17,20.83132389154201
21,4.7,1,Jam ,33,20.20642094361828
31,4.5,1,Medium ,19,4.657671709622668
20,5.0,1,Medium ,26,7.80333853360532
38,4.2,1,Jam ,32,7.325462534511943
32,4.5,1,Low ,29,20.20634489511086
24,4.6,1,Jam ,29,16.824549100320183
22,4.8,1,Medium ,29,10.587929946708211
25,4.6,1,Jam ,28,17.13802213285909
36,4.1,2,Jam ,46,10.756990051168064
34,4.2,2,Jam ,44,8.988078688995305
36,4.1,1,Low ,33,7.60130445690393
32,4.7,1,Low ,26,14.02181621751823
38,4.7,1,Jam ,26,7.573406194882846
30,4.9,1,Low ,21,13.97213114305473
38,4.7,1,Medium ,26,20.20622646860332
31,4.5,2,Jam ,43,10.867232952500236
35,5.0,1,Jam ,33,9.348403522152072
35,5.0,1,Jam ,27,4.663456228523695
24,4.8,1,Medium ,28,20.1826932247057
22,4.7,1,Low ,21,19.61864509671792
23,4.3,1,Low ,21,4.596251205665976
28,4.7,1,Low ,18,4.610073052297271
30,4.0,1,Jam ,40,10.58781900336636
23,4.7,1,Jam ,15,9.122016850345572
38,4.9,3,Jam ,48,17.07799910034289
34,4.2,1,Low ,35,10.485867717256722
32,4.9,1,Low ,38,20.182728669254885
28,4.7,1,Low ,17,13.428872375986622
30,4.0,1,Jam ,34,4.60974318829899
25,4.5,1,Jam ,26,13.681416111957008
23,4.6,1,Low ,23,19.660943947688445
24,4.9,1,Jam ,28,4.537513326182217
38,4.8,1,Medium ,28,9.34811247534477
30,4.633987384377571,1,Jam ,30,7.660951720096165
28,4.9,1,Jam ,20,10.71321076400674
25,4.5,1,Low ,27,13.583267698991486
30,4.6,2,Jam ,43,19.36269866811725
28,4.5,1,Medium ,14,7.562982485384911
37,5.0,1,Low ,17,13.97320715599865
38,4.1,1,Jam ,35,17.09838855622529
25,4.7,1,Medium ,29,16.852565465169597
28,4.4,1,Jam ,34,9.175193843914078
26,4.9,2,Jam ,43,19.343911436039043
38,4.2,2,Jam ,41,16.851045489773277
35,4.8,1,Low ,28,20.180811280849376
34,4.6,1,Low ,29,12.43525673534172
25,4.5,1,Medium ,24,9.178138374826863
33,4.4,1,Jam ,36,7.60106654357018
25,4.9,1,Low ,19,11.917101549605746
39,4.7,1,Jam ,27,7.647047869600755
36,4.5,1,Low ,27,12.257619700977669
24,4.6,1,Jam ,29,9.055848504559853
25,4.8,1,Jam ,22,12.419794286647504
31,4.7,1,Low ,29,12.07425531050223
31,4.9,1,Medium ,23,16.98219029482164
36,4.3,1,Jam ,51,19.61916749341396
34,4.4,1,Jam ,35,16.645616859067424
36,4.8,3,Jam ,54,10.71321076400674
26,4.9,1,Jam ,18,16.824549100320183
38,4.7,1,Medium ,46,10.906257371759663
27,4.2,1,Jam ,39,16.38490093375556
36,4.4,1,Medium ,37,10.428148593665902
36,4.3,1,Medium ,35,17.09752492730713
21,4.8,1,Low ,14,9.326360257194894
39,4.2,1,Medium ,43,10.429991108543984
32,4.9,1,Medium ,27,19.76090774674065
28,4.7,1,Jam ,20,9.177855596170374
30,4.6,2,Jam ,44,20.1790038579344
29,5.0,1,Jam ,42,10.866277692660184
27,4.4,1,Medium ,37,19.889978303573464
36,4.7,1,Jam ,29,9.05600430654796
25,4.2,1,Medium ,36,19.36258018323496
28,4.1,1,Jam ,43,10.426910834025511
26,5.0,2,Jam ,37,16.66009720486636
38,5.0,1,Jam ,34,4.588360239429894
31,4.4,1,Jam ,43,17.098467518614925
20,4.6,1,Jam ,18,7.76360760814157
38,4.1,1,Low ,31,4.663566688324014
29,4.5,1,Jam ,20,9.315028810932212
33,4.9,1,Low ,28,19.877439597972103
22,4.9,1,Jam ,18,12.257619700977669
39,4.5,1,Jam ,28,4.56097502290652
21,4.7,1,Jam ,42,12.419850660108326
28,4.7,1,Medium ,26,19.343610632172044
27,4.9,1,Low ,20,16.384467035904017
20,4.8,2,Jam ,37,16.3859806352546
38,4.6,1,Medium ,23,13.406355455481522
26,4.9,1,Jam ,19,19.61896865415944
33,4.5,1,Jam ,40,11.748234358359587
35,4.9,1,Jam ,28,12.293569688582906
36,4.7,1,Medium ,16,7.80255476872066
36,4.4,2,Jam ,39,9.314044064625715
20,4.8,1,Jam ,28,9.157664297791692
23,4.9,1,Medium ,26,16.412810176541406
28,4.7,1,Medium ,12,7.683765443309507
33,4.6,2,Jam ,47,13.830779933027188
25,4.3,2,Medium ,33,17.165361256306266
39,4.5,1,Medium ,29,8.938097379272214
36,4.3,1,Jam ,31,12.243495934357368
26,5.0,1,Jam ,29,9.07534450207549
39,4.9,1,Low ,27,12.100079055435623
33,4.6,2,Jam ,41,20.85365360652156
38,4.6,1,Jam ,27,9.327055824808758
21,4.5,1,Low ,18,13.829770499386916
32,4.6,1,Jam ,46,19.47134583601437
34,4.8,1,Medium ,29,9.264696404208877
27,4.7,1,Jam ,25,7.5734701251534435
29,4.6,1,Low ,16,16.66009720486636
21,4.8,1,Jam ,24,7.649506317936725
25,4.6,1,Jam ,22,13.762097103509376
24,4.4,1,Jam ,36,16.384324359300173
21,5.0,1,Jam ,29,7.54681717952645
27,4.9,2,Jam ,42,12.074224380197236
32,4.6,1,Jam ,30,7.660748837738708
37,4.5,1,Low ,29,7.573225613735982
22,4.9,1,Jam ,31,14.022476786546209
36,4.8,1,Jam ,27,7.771834303313256
33,4.9,1,Jam ,28,7.631714122092264
39,4.9,1,Low ,26,9.088084092531988
37,4.6,1,Low ,22,19.761050003463488
26,4.1,1,Low ,18,7.76077562108664
26,4.7,1,Medium ,41,16.411341040081766
31,4.3,1,Jam ,42,12.46422600880986
25,4.9,1,Jam ,45,20.20622646860332
34,4.1,1,Low ,38,16.368506664442283
38,4.9,1,Jam ,27,12.256421318332093
26,4.7,1,Low ,10,10.5651288459636
36,4.0,2,Jam ,44,7.772207463651324
22,4.8,1,Low ,12,10.255047254641044
26,4.8,1,Medium ,25,13.896485534911186
36,4.6,1,Jam ,33,4.663432202069106
38,4.0,1,Low ,41,12.358091289307891
27,4.8,1,Low ,20,17.097997931268214
26,4.6,1,Jam ,29,20.848074005296155
25,4.2,1,Low ,24,7.562108717521574
33,4.9,1,Jam ,32,4.530125283851085
31,4.5,1,Jam ,43,13.971216616911562
25,4.9,1,Jam ,21,4.596877705335208
27,4.9,1,Medium ,17,13.610807781594728
38,4.9,1,Low ,22,19.760278801463404
25,4.0,1,Low ,25,9.220209378441638
26,4.6,1,Jam ,38,19.97420040272375
28,4.9,1,Jam ,27,9.121491544261191
29,4.5,1,Jam ,24,4.560783590099756
32,4.1,1,Jam ,38,20.08748116520982
39,4.9,2,Low ,42,10.704161271157634
25,4.6,1,Jam ,25,12.417487521148614
33,5.0,1,Low ,20,16.90260949275404
28,4.9,1,Low ,25,10.880731284399763
37,4.9,1,Jam ,25,13.215310129338397
30,4.9,1,Low ,24,4.681899308655386
28,4.9,1,Jam ,27,7.763485791844637
30,4.8,1,Jam ,40,17.078028601176406
20,4.8,1,Low ,27,12.464422665159104
35,4.9,2,Jam ,39,9.054052949690576
30,4.5,1,Jam ,29,9.263556234580584
26,4.6,1,Low ,20,16.65996319011248
28,4.7,1,Low ,23,19.66599261163004
39,4.5,1,Medium ,30,9.220397882627973
30,4.7,1,Low ,26,20.18117214083254
36,4.8,1,Jam ,32,9.219691659274414
21,4.8,1,Medium ,21,9.219708856326305
27,4.2,2,Jam ,36,13.583068670221184
29,4.6,1,Jam ,38,12.463888116642687
38,4.3,1,Jam ,38,16.72141633118808
24,4.8,1,Medium ,17,20.17670902441128
23,4.8,1,Medium ,43,10.5651288459636
29,4.8,1,Low ,15,13.18433342524314
33,4.6,1,Low ,21,12.420724093676624
24,4.6,1,Jam ,34,13.480852296743205
29,4.8,1,Medium ,17,9.08796550099215
26,4.7,1,Medium ,28,13.969535082190452
28,5.0,1,Jam ,44,10.641490945918338
37,4.6,1,Low ,23,7.448379824379684
32,4.9,3,Jam ,44,7.761199672754752
26,4.9,1,Low ,18,12.10872244141355
37,4.6,1,Jam ,30,4.544264510460104
28,4.7,1,Jam ,29,8.953205389420518
26,4.8,1,Jam ,28,12.16161548135294
32,4.0,1,Jam ,39,12.16161548135294
38,4.5,1,Low ,25,4.527535939849728
32,4.7,1,Jam ,29,12.23475004887418
23,4.5,1,Jam ,26,10.429991108543984
32,4.4,1,Jam ,35,10.425475100376447
33,4.7,2,Jam ,43,8.790235465504963
28,4.3,1,Jam ,40,19.889978303573464
34,4.8,1,Low ,15,4.537394871635904
27,4.9,1,Jam ,17,7.448303502981425
25,4.6,1,Jam ,35,12.419634113854904
27,4.1,1,Low ,20,7.562817689869441
36,5.0,1,Jam ,26,7.5468005413528125
28,4.8,1,Jam ,26,16.60036112798735
33,4.6,1,Low ,26,12.4184623995842
22,4.7,1,Low ,17,9.348134176725155
30,3.9,1,Low ,37,12.16161548135294
39,4.7,1,Jam ,25,8.987911213666889
36,4.4,1,Jam ,40,16.722534467284902
37,4.6,1,Medium ,33,4.658009301215061
22,4.8,1,Jam ,23,19.975286862269925
21,4.8,1,Low ,19,7.763102784636035
29,4.9,1,Jam ,29,4.681855268027335
35,4.7,1,Low ,20,7.601870282544973
27,4.5,1,Low ,18,7.761486237888648
28,4.5,1,Jam ,29,9.220834607405523
28,4.0,1,Jam ,42,10.587588203134914
24,4.8,1,Low ,27,10.5651288459636
31,4.9,2,Jam ,49,10.569654198120048
39,3.9,2,Jam ,36,12.100157238495717
25,4.6,1,Jam ,25,17.13802213285909
31,5.0,1,Low ,26,13.63133954822817
38,4.1,1,Low ,37,10.427215010234788
28,4.7,1,Jam ,46,12.161642370258438
29,4.7,1,Low ,24,10.641490945918338
27,4.6,1,Jam ,20,13.215310129338397
21,4.9,2,Jam ,35,20.20779793322568
29,4.6,1,Medium ,29,13.58346027224392
21,4.8,1,Jam ,26,12.09912231397992
29,4.0,1,Jam ,32,7.5734701251534435
31,3.9,1,Low ,31,16.384467035904017
34,4.1,1,Jam ,31,13.766855008642874
39,4.2,1,Low ,26,7.683892679749298
26,4.9,1,Jam ,35,10.426910834025511
35,4.6,1,Medium ,29,9.32665135129682
23,4.8,1,Jam ,21,12.255014345101252
33,4.3,1,Low ,30,7.76259626452507
37,4.2,1,Jam ,47,4.656788095287276
39,4.1,1,Jam ,35,16.635518179553937
37,5.0,1,Low ,19,14.021819246543052
36,4.0,1,Jam ,37,10.721987300565631
26,4.5,1,Jam ,27,8.94295430815855
37,4.9,1,Medium ,18,7.448412468315716
24,4.8,1,Jam ,22,12.253528674312486
32,4.7,1,Jam ,30,9.264595774118652
26,4.8,1,Low ,17,12.293541924762453
25,4.7,1,Jam ,25,14.0222959615797
34,4.6,1,Low ,21,11.916606438979285
20,4.633987384377571,1,Low ,20,12.108726603628078
22,4.6,1,Medium ,27,14.021812012877175
22,4.6,1,Jam ,24,4.674324005770218
25,4.8,1,Medium ,34,19.618630653305623
29,4.6,1,Low ,18,12.463883024165233
30,4.6,1,Low ,27,10.881197530967802
23,5.0,1,Jam ,41,10.864870498939617
26,4.2,1,Jam ,31,13.583086214829478
35,4.7,1,Medium ,29,9.219691659274414
23,4.6,1,Medium ,22,7.79043915470228
28,4.9,1,Jam ,19,19.36197640732088
29,4.7,1,Low ,19,13.682164589384904
35,4.9,1,Jam ,26,10.725127399508883
37,4.9,1,Low ,28,17.076725433787455
28,5.0,1,Low ,11,10.867366120052129
35,4.8,1,Medium ,40,17.076490143678544
35,4.7,1,Jam ,47,10.907140151394382
23,4.7,1,Jam ,33,13.829019124507385
30,4.7,1,Jam ,30,4.590648122869679
30,4.6,1,Medium ,22,16.903050893124764
32,4.6,1,Medium ,27,16.901690663513595
33,4.1,1,Medium ,35,10.641407762435891
35,4.6,1,Jam ,38,10.866360907286529
22,4.7,1,Medium ,28,16.635518179553937
36,4.7,1,Jam ,34,7.650862810433863
36,5.0,1,Jam ,44,10.708220667115578
35,4.2,1,Jam ,33,4.469162258311502
24,4.8,1,Medium ,20,19.97569604144908
38,4.9,1,Low ,26,9.055364789629367
39,5.0,2,Jam ,44,16.38450239784971
23,4.6,1,Jam ,27,16.902051800336682
32,4.9,1,Medium ,22,16.366098060566856
29,4.6,1,Medium ,21,19.76008092080857
20,4.7,1,Low ,20,13.610807781594728
30,4.633987384377571,1,Jam ,24,13.78786023937806
24,4.7,1,Jam ,26,7.546676276968304
24,4.7,1,Jam ,22,10.704161271157634
35,5.0,1,Low ,22,9.363672588050802
31,4.7,1,Jam ,25,9.315441635056878
29,4.9,1,Medium ,30,14.044925286466448
26,5.0,1,Jam ,33,10.880935438239543
27,4.7,1,Low ,26,19.884989094190672
25,4.2,1,Jam ,31,12.419848148200396
27,4.9,1,Medium ,22,20.287561882238503
32,5.0,1,Jam ,26,4.561152428175789
38,4.8,1,Low ,20,9.192571532200084
30,4.9,1,Low ,26,10.7563838528217
31,5.0,1,Jam ,46,12.420750390816051
33,4.6,1,Jam ,48,19.916432534115003
31,4.3,2,Jam ,36,9.219905581494332
36,4.6,1,Jam ,27,8.9381978338774
23,4.7,1,Medium ,33,16.476603694357102
34,4.8,1,Low ,24,20.071289622725978
39,4.4,1,Jam ,54,12.234822043947
35,5.0,1,Jam ,37,10.723989806871954
32,4.5,1,Low ,32,13.970572124642825
26,4.4,3,Jam ,42,10.86813091531078
38,4.6,1,Low ,25,11.748606195538413
28,4.9,1,Jam ,18,11.914594077262024
20,4.8,2,Jam ,38,11.919595217655518
34,4.6,1,Medium ,18,7.761839422231013
24,4.5,1,Jam ,26,10.64143695498646
29,4.2,1,Low ,26,4.54421184221239
27,5.0,1,Jam ,18,7.562333808863395
24,4.7,1,Medium ,28,12.483782213669793
25,4.8,1,Medium ,16,7.325558748510684
28,4.7,1,Low ,17,13.971950882772814
28,4.7,1,Jam ,38,19.97674646690473
33,4.6,1,Jam ,29,17.16659103774885
27,4.7,1,Low ,14,10.707144604750184
24,4.8,1,Low ,14,19.395819534635297
35,4.9,1,Low ,26,10.641572477651843
27,4.4,1,Medium ,31,12.209798594774998
39,4.0,1,Low ,44,16.38436680934262
22,4.7,1,Jam ,26,7.448298968371404
32,4.4,1,Jam ,48,9.193469880010888
21,4.5,1,Medium ,18,12.42124244275907
36,4.8,1,Jam ,27,14.0222959615797
29,4.9,1,Jam ,35,13.98958472446292
28,4.7,1,Jam ,30,13.78894711727314
24,4.8,1,Medium ,28,7.56375900223187
36,4.8,1,Medium ,28,19.675067203794285
35,4.3,1,Jam ,46,13.990019508254212
31,4.1,1,Medium ,34,7.601245064786426
22,4.0,1,Low ,22,7.660748837738708
23,4.8,1,Low ,11,4.469203458168966
25,4.6,1,Low ,22,20.25510293840812
27,4.9,1,Low ,21,20.83123822549813
34,4.5,1,Low ,26,16.84990409554858
31,5.0,1,Low ,27,12.101403911314712
35,5.0,2,Medium ,38,7.562982485384911
34,4.2,1,Jam ,40,10.868667520771211
32,5.0,1,Jam ,34,4.663432061953077
26,4.6,1,Low ,21,8.937860881702791
33,4.1,1,Jam ,33,9.220581826061352
30,4.0,1,Low ,34,7.460843441603684
33,4.6,1,Jam ,38,13.611585111810552
22,4.7,1,Jam ,43,10.868212516909349
37,4.6,1,Medium ,30,20.180811280849376
22,4.8,1,Medium ,33,11.916582838503926
22,5.0,1,Jam ,38,12.464329547531635
31,3.9,1,Low ,36,19.91703823559724
29,4.8,1,Jam ,41,17.076490143678544
30,4.2,1,Jam ,34,9.121874081168308
29,4.9,1,Low ,20,8.937788557743774
32,4.1,1,Jam ,32,7.651068543522591
27,4.1,2,Jam ,33,19.76238848104471
39,4.1,3,Jam ,51,13.990151177527997
35,4.2,1,Jam ,42,4.596534541607942
26,4.6,1,Low ,26,16.383856071713193
38,4.8,1,Low ,28,16.60097570050304
33,4.8,2,Jam ,34,7.661373719271062
36,4.5,1,Medium ,29,19.975642174452204
29,4.8,1,Jam ,23,7.683918688970688
22,4.0,1,Medium ,39,19.9161946563934
26,4.1,1,Medium ,39,19.89051422309148
35,4.9,1,Jam ,35,10.586595267984531
36,4.6,2,Jam ,47,10.906257371759663
29,4.9,1,Jam ,35,10.565179206386611
37,4.7,1,Low ,25,4.528236598240477
35,4.9,1,Jam ,51,19.975286862269925
39,3.9,1,Medium ,37,10.757014337820364
38,4.8,1,Jam ,36,16.600272418716134
21,4.6,1,Jam ,19,13.760880475011072
39,4.8,1,Low ,20,20.071289622725978
23,4.7,1,Jam ,20,13.989512053776163
25,4.2,1,Jam ,38,19.61865601333956
38,4.9,1,Medium ,26,9.180904864024484
38,4.5,1,Medium ,26,12.237379473589236
31,4.7,1,Jam ,38,19.76238848104471
25,4.6,1,Medium ,25,16.72146713386678
25,4.2,1,Jam ,35,13.788747286195292
